study_row_id,network_node_id,record_id,publication_id,experiment_id,paradigm_variant_id,profile_id,task_family,study_label,experiment_letter,experiment_label,formal_experiment_number,instance_kind,instance_inventory_status,toolkit_scope,parameter_evidence_scope,known_instance_count,instance_count_basis,instance_evidence_pointer,experiment_disaggregation_status,title,year,doi,publication_url,toolkit_status,toolkit_join_status,evidence_stage,pdf_status,supplement_status,extraction_status,manual_review_status,orientation_review_status,visualization_review_status,visualization_candidate_count,network_prominence_rank,network_prominence,atomic_parameter_count,atomic_review_completed_count,atomic_review_required_count,parent_reviewed_missing_count,parent_source_unknown_count,new_parameters_not_in_current_audit_count
doi:10.3233/rnn-120286,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,cimmino_2013_surgical_arm_elongation,,static near/far audio-tactile PPS task,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::cimmino_2013_surgical_arm_elongation,experiment_count_not_assessed,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,2013,10.3233/rnn-120286,https://doi.org/10.3233/rnn-120286,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,open_access_unavailable,not_checked,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,52,0.212077888,281,0,281,0,220,61
doi:10.1038/s41598-022-21469-w,doi:10.1038/s41598-022-21469-w,rossi_sebastiano_2022_visuotactile,doi:10.1038/s41598-022-21469-w,rossi_sebastiano_2022_visuotactile,rossi_sebastiano_2022_visuotactile,,"visuo-tactile PPS task, not an audio-tactile profile",Multisensory-driven facilitation within the peripersonal space is modulated by the expectations about stimulus location on the body.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::rossi_sebastiano_2022_visuotactile,experiment_count_not_assessed,Multisensory-driven facilitation within the peripersonal space is modulated by the expectations about stimulus location on the body.,2022,10.1038/s41598-022-21469-w,https://doi.org/10.1038/s41598-022-21469-w,adjacent_scope_conflict,doi_matched_literature_audit,current_audit_without_manual_review,not_applicable,not_applicable,parsed_with_warnings,not_reviewed,not_manually_reviewed,not_applicable,0,53,0.207310195,281,0,281,0,0,61
doi:10.1038/s41598-020-79767-0,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,taffou_2021_auditory_roughness,,rear-hemifield looming rough/non-rough sound with speeded tactile detection,Auditory roughness elicits defense reactions.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::taffou_2021_auditory_roughness,experiment_count_not_assessed,Auditory roughness elicits defense reactions.,2021,10.1038/s41598-020-79767-0,https://doi.org/10.1038/s41598-020-79767-0,supported_incomplete,doi_matched_manual_parameter_review,manual_review,downloaded,downloaded,parsed_with_warnings,manual_review_completed_main_pdf_and_supplement,manual_review_missing_orientation_ledger,source_mined,7,54,0.201388305,281,0,281,0,0,61
doi:10.1007/s00221-019-05469-3,doi:10.1007/s00221-019-05469-3,tonelli_2019_echolocation,doi:10.1007/s00221-019-05469-3,tonelli_2019_echolocation,tonelli_2019_echolocation,tonelli_2019_echolocation,seven-speaker audio-tactile PPS task,Enhanced audio-tactile multisensory interaction in a peripersonal task after echolocation.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::tonelli_2019_echolocation,experiment_count_not_assessed,Enhanced audio-tactile multisensory interaction in a peripersonal task after echolocation.,2019,10.1007/s00221-019-05469-3,https://doi.org/10.1007/s00221-019-05469-3,runnable,doi_matched_manual_parameter_review,manual_review,downloaded,downloaded,parsed_with_warnings,manual_review_completed_main_pdf_and_supplement,manual_review_missing_orientation_ledger,source_mined,6,55,0.201151419,281,0,281,20,0,61
doi:10.1038/s41598-019-45084-4::a,doi:10.1038/s41598-019-45084-4,newborn_boundaries_2019,doi:10.1038/s41598-019-45084-4,Pilot study — three-intensity audio-tactile newborn task,newborn_boundaries_2019,,newborn audio-tactile PPS boundary task with sound-intensity/distance and tactile response measures,Identifying peripersonal space boundaries in newborns. (a),a,Pilot study — three-intensity audio-tactile newborn task,,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,2,"The primary PDF explicitly separates a Pilot study (final N=8) from Study 1 (final N=31). They use distinct samples, intensity grids, repetition allocations, and Study 1 alone adds randomized audio-tactile versus auditory-only arms.","artifacts/paper_metadata_audit/publication_pdfs/doi_10.1038_s41598-019-45084-4__2ed6021a2bf9.pdf::PDF pp.2-5,8-9; artifacts/paper_metadata_audit/review_batches/batch_a_source_reviews.json::doi:10.1038/s41598-019-45084-4::a,b; artifacts/paper_metadata_audit/review_batches/batch_a_structure_reviews.json::doi:10.1038/s41598-019-45084-4::a,b",combined_record_requires_experiment_specific_review,Identifying peripersonal space boundaries in newborns.,2019,10.1038/s41598-019-45084-4,https://doi.org/10.1038/s41598-019-45084-4,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,downloaded,needs_user_download,parsed_with_warnings,not_reviewed,not_manually_reviewed,source_mined,7,56,0.186215222,281,0,281,0,0,61
doi:10.1038/s41598-019-45084-4::b,doi:10.1038/s41598-019-45084-4,newborn_boundaries_2019,doi:10.1038/s41598-019-45084-4,Study 1 — five-intensity randomized audio-tactile versus auditory-only newborn task,newborn_boundaries_2019,,newborn audio-tactile PPS boundary task with sound-intensity/distance and tactile response measures,Identifying peripersonal space boundaries in newborns. (b),b,Study 1 — five-intensity randomized audio-tactile versus auditory-only newborn task,,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,2,"The primary PDF explicitly separates a Pilot study (final N=8) from Study 1 (final N=31). They use distinct samples, intensity grids, repetition allocations, and Study 1 alone adds randomized audio-tactile versus auditory-only arms.","artifacts/paper_metadata_audit/publication_pdfs/doi_10.1038_s41598-019-45084-4__2ed6021a2bf9.pdf::PDF pp.2-5,8-9; artifacts/paper_metadata_audit/review_batches/batch_a_source_reviews.json::doi:10.1038/s41598-019-45084-4::a,b; artifacts/paper_metadata_audit/review_batches/batch_a_structure_reviews.json::doi:10.1038/s41598-019-45084-4::a,b",combined_record_requires_experiment_specific_review,Identifying peripersonal space boundaries in newborns.,2019,10.1038/s41598-019-45084-4,https://doi.org/10.1038/s41598-019-45084-4,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,downloaded,needs_user_download,parsed_with_warnings,not_reviewed,not_manually_reviewed,source_mined,7,56,0.186215222,281,0,281,0,0,61
doi:10.1093/braincomms/fcac179,doi:10.1093/braincomms/fcac179,,doi:10.1093/braincomms/fcac179,not_disaggregated,single_or_unassessed,,not_assessed,Body and peripersonal space representations in chronic stroke patients with upper limb motor deficits.,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Body and peripersonal space representations in chronic stroke patients with upper limb motor deficits.,2022,10.1093/braincomms/fcac179,https://doi.org/10.1093/braincomms/fcac179,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,57,0.186215222,281,0,281,0,220,61
doi:10.1007/s00221-013-3574-5,doi:10.1007/s00221-013-3574-5,teramoto_2013_beyond_head_audiotactile,doi:10.1007/s00221-013-3574-5,teramoto_2013_beyond_head_audiotactile,teramoto_2013_beyond_head_audiotactile,,"audiotactile interaction task manipulating cheek, hand, and knee tactile sites with spatially related sounds",Audiotactile interactions beyond the space and body parts around the head,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::teramoto_2013_beyond_head_audiotactile,experiment_count_not_assessed,Audiotactile interactions beyond the space and body parts around the head,2013,10.1007/s00221-013-3574-5,https://doi.org/10.1007/s00221-013-3574-5,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,paywalled,needs_user_download,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,58,0.167866021,281,0,281,0,220,61
doi:10.1093/oso/9780198851738.003.0005,doi:10.1093/oso/9780198851738.003.0005,,doi:10.1093/oso/9780198851738.003.0005,not_disaggregated,single_or_unassessed,,not_assessed,Visuo-tactile predictive mechanisms of peripersonal space,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Visuo-tactile predictive mechanisms of peripersonal space,2021,10.1093/oso/9780198851738.003.0005,https://doi.org/10.1093/oso/9780198851738.003.0005,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,59,0.160397062,281,0,281,0,220,61
doi:10.1038/s41598-021-00048-5,doi:10.1038/s41598-021-00048-5,spadone_2021_connectivity,doi:10.1038/s41598-021-00048-5,spadone_2021_connectivity,spadone_2021_connectivity,,fMRI audio-tactile task with looming/flat and near/far conditions,Frontal and parietal background connectivity and their dynamic changes account for individual differences in the multisensory representation of peripersonal space.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::spadone_2021_connectivity,experiment_count_not_assessed,Frontal and parietal background connectivity and their dynamic changes account for individual differences in the multisensory representation of peripersonal space.,2021,10.1038/s41598-021-00048-5,https://doi.org/10.1038/s41598-021-00048-5,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,downloaded,needs_user_download,parsed_with_warnings,not_reviewed,not_manually_reviewed,source_mined,8,60,0.153051648,281,0,281,0,27,61
doi:10.1007/s00221-024-06782-2,doi:10.1007/s00221-024-06782-2,teraoka_2024_front_rear,doi:10.1007/s00221-024-06782-2,teraoka_2024_front_rear,teraoka_2024_front_rear,,front/rear approaching auditory probe with vibrotactile detection and baseline,Comparison of peripersonal space in front and rear spaces.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::teraoka_2024_front_rear,experiment_count_not_assessed,Comparison of peripersonal space in front and rear spaces.,2024,10.1007/s00221-024-06782-2,https://doi.org/10.1007/s00221-024-06782-2,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,paywalled,downloaded,pending_pdf,not_reviewed,not_manually_reviewed,source_mined,3,61,0.152610355,281,0,281,0,158,61
doi:10.3389/fpsyg.2011.00077,doi:10.3389/fpsyg.2011.00077,,doi:10.3389/fpsyg.2011.00077,not_disaggregated,single_or_unassessed,,not_assessed,"Organization, maturation, and plasticity of multisensory integration: insights from computational modeling studies.",,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,"Organization, maturation, and plasticity of multisensory integration: insights from computational modeling studies.",2011,10.3389/fpsyg.2011.00077,https://doi.org/10.3389/fpsyg.2011.00077,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,62,0.127111664,281,0,281,0,220,61
doi:10.3758/app.72.4.885,doi:10.3758/app.72.4.885,,doi:10.3758/app.72.4.885,not_disaggregated,single_or_unassessed,,not_assessed,Crossmodal interaction between the mental number line and peripersonal haptic space representation in sighted and blind individuals.,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Crossmodal interaction between the mental number line and peripersonal haptic space representation in sighted and blind individuals.,2010,10.3758/app.72.4.885,https://doi.org/10.3758/app.72.4.885,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,63,0.127111664,281,0,281,0,220,61
doi:10.1016/j.schres.2021.06.026,doi:10.1016/j.schres.2021.06.026,,doi:10.1016/j.schres.2021.06.026,not_disaggregated,single_or_unassessed,,not_assessed,Influence of E/I balance and pruning in peri-personal space differences in schizophrenia: A computational approach.,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Influence of E/I balance and pruning in peri-personal space differences in schizophrenia: A computational approach.,2022,10.1016/j.schres.2021.06.026,https://doi.org/10.1016/j.schres.2021.06.026,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,64,0.106138515,281,0,281,0,220,61
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_boundary,doi:10.3389/frvir.2021.644214,lerner_2021_3d_boundary,lerner_2021_3d_boundary,lerner_2021_3d_audio_tactile_boundary,VR 3D audio-tactile PPS boundary estimation,VR Setup to Assess Peripersonal Space Audio-Tactile 3D Boundaries,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::lerner_2021_3d_boundary,experiment_count_not_assessed,VR Setup to Assess Peripersonal Space Audio-Tactile 3D Boundaries,2021,10.3389/frvir.2021.644214,https://doi.org/10.3389/frvir.2021.644214,runnable,doi_matched_literature_audit,current_audit_without_manual_review,downloaded,needs_user_download,parsed_with_warnings,not_reviewed,not_manually_reviewed,source_mined,5,65,0.105697222,281,0,281,0,67,61
doi:10.1016/j.neuropsychologia.2009.07.025,doi:10.1016/j.neuropsychologia.2009.07.025,tajadura_jimenez_2009_visual_deprivation,doi:10.1016/j.neuropsychologia.2009.07.025,tajadura_jimenez_2009_visual_deprivation,tajadura_jimenez_2009_visual_deprivation,tajadura_jimenez_2009_crossed_visual_deprivation | tajadura_jimenez_2009_uncrossed_visual_deprivation,"auditory, tactile, and audiotactile lateralization with crossed/uncrossed posture",Early visual deprivation alters multisensory processing in peripersonal space.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::tajadura_jimenez_2009_visual_deprivation,experiment_count_not_assessed,Early visual deprivation alters multisensory processing in peripersonal space.,2009,10.1016/j.neuropsychologia.2009.07.025,https://doi.org/10.1016/j.neuropsychologia.2009.07.025,runnable,doi_matched_manual_parameter_review,manual_review,paywalled,not_found,pending_pdf,manual_review_completed_main_pdf_and_supporting_figure_no_methods_supplement,structured_orientation_review_present,no_extracted_source,0,66,0.080198531,281,0,281,0,0,61
doi:10.1101/2024.10.25.619776::a,doi:10.1101/2024.10.25.619776,,doi:10.1101/2024.10.25.619776,Healthy wake/sleep chest EEG PPS variant,single_or_unassessed,,not_assessed,Multisensory integration in Peripersonal Space indexes consciousness states in sleep and disorders of consciousness (a),a,Healthy wake/sleep chest EEG PPS variant,,profile_variant,formal_experiment_numbering_unverified,profile_variant_in_scope_pending_disaggregation,none,2,"The directly audited preprint has separate participant samples, methods, protocols, and outcomes for a healthy wake/sleep chest EEG experiment and a disorders-of-consciousness arm clinical EEG study. It does not establish formal Experiment 1/2 numbering, so these are registered conservatively as profile variants.","artifacts/paper_metadata_audit/publication_pdfs/doi_10.1101_2024.10.25.619776__de2f3f7b2efd.pdf::PDF pp.17-22, Sleep experiment and DoC phenotype patients Methods; artifacts/paper_metadata_audit/review_batches/batch_b_source_reviews.json",experiment_record_not_available,Multisensory integration in Peripersonal Space indexes consciousness states in sleep and disorders of consciousness,2024,10.1101/2024.10.25.619776,https://doi.org/10.1101/2024.10.25.619776,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,67,0.080198531,281,0,281,0,220,61
doi:10.1101/2024.10.25.619776::b,doi:10.1101/2024.10.25.619776,,doi:10.1101/2024.10.25.619776,Disorders-of-consciousness arm clinical PPS variant,single_or_unassessed,,not_assessed,Multisensory integration in Peripersonal Space indexes consciousness states in sleep and disorders of consciousness (b),b,Disorders-of-consciousness arm clinical PPS variant,,profile_variant,formal_experiment_numbering_unverified,profile_variant_in_scope_pending_disaggregation,none,2,"The directly audited preprint has separate participant samples, methods, protocols, and outcomes for a healthy wake/sleep chest EEG experiment and a disorders-of-consciousness arm clinical EEG study. It does not establish formal Experiment 1/2 numbering, so these are registered conservatively as profile variants.","artifacts/paper_metadata_audit/publication_pdfs/doi_10.1101_2024.10.25.619776__de2f3f7b2efd.pdf::PDF pp.17-22, Sleep experiment and DoC phenotype patients Methods; artifacts/paper_metadata_audit/review_batches/batch_b_source_reviews.json",experiment_record_not_available,Multisensory integration in Peripersonal Space indexes consciousness states in sleep and disorders of consciousness,2024,10.1101/2024.10.25.619776,https://doi.org/10.1101/2024.10.25.619776,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,67,0.080198531,281,0,281,0,220,61
doi:10.1109/whc.2017.7989970,doi:10.1109/whc.2017.7989970,amemiya_2017_pseudowalking_footsole,doi:10.1109/whc.2017.7989970,amemiya_2017_pseudowalking_footsole,amemiya_2017_pseudowalking_footsole,,looming-sound chest-vibrotactile detection PPS readout with pseudo-walking foot-sole vibration context,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::amemiya_2017_pseudowalking_footsole,experiment_count_not_assessed,Vibration on the soles of the feet evoking a sensation of walking expands peripersonal space,2017,10.1109/whc.2017.7989970,https://doi.org/10.1109/whc.2017.7989970,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,paywalled,not_found,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,68,0.080198531,281,0,281,0,220,61
doi:10.1250/ast.41.345::a,doi:10.1250/ast.41.345,,doi:10.1250/ast.41.345,Collaborative Experiment,single_or_unassessed,,not_assessed,Social impact on audiotactile integration near the body (a),a,Collaborative Experiment,,experiment,confirmed_total,in_scope,composite_requires_split,3,"PDF p.2 states 'Three different experiments were conducted' and names Collaborative, Competitive, and Audience experiments; experiment-specific samples/results continue on pp.2-3.","publication PDF pp.2-3, Method and Results",experiment_specific_source_review_available,Social impact on audiotactile integration near the body,2020,10.1250/ast.41.345,https://doi.org/10.1250/ast.41.345,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,69,0.080198531,281,0,281,0,220,61
doi:10.1250/ast.41.345::b,doi:10.1250/ast.41.345,,doi:10.1250/ast.41.345,Competitive Experiment,single_or_unassessed,,not_assessed,Social impact on audiotactile integration near the body (b),b,Competitive Experiment,,experiment,confirmed_total,in_scope,composite_requires_split,3,"PDF p.2 states 'Three different experiments were conducted' and names Collaborative, Competitive, and Audience experiments; experiment-specific samples/results continue on pp.2-3.","publication PDF pp.2-3, Method and Results",experiment_specific_source_review_available,Social impact on audiotactile integration near the body,2020,10.1250/ast.41.345,https://doi.org/10.1250/ast.41.345,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,69,0.080198531,281,0,281,0,220,61
doi:10.1250/ast.41.345::c,doi:10.1250/ast.41.345,,doi:10.1250/ast.41.345,Audience Experiment,single_or_unassessed,,not_assessed,Social impact on audiotactile integration near the body (c),c,Audience Experiment,,experiment,confirmed_total,in_scope,composite_requires_split,3,"PDF p.2 states 'Three different experiments were conducted' and names Collaborative, Competitive, and Audience experiments; experiment-specific samples/results continue on pp.2-3.","publication PDF pp.2-3, Method and Results",experiment_specific_source_review_available,Social impact on audiotactile integration near the body,2020,10.1250/ast.41.345,https://doi.org/10.1250/ast.41.345,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,69,0.080198531,281,0,281,0,220,61
doi:10.3390/bs14040306,doi:10.3390/bs14040306,mindfulness_pps_2024,doi:10.3390/bs14040306,mindfulness_pps_2024,mindfulness_pps_2024,,audio-tactile PPS boundary task around focused-attention meditation context,Mindfulness Affects the Boundaries of Bodily Self-Representation: The Effect of Focused-Attention Meditation in Fading the Boundary of Peripersonal Space.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::mindfulness_pps_2024,experiment_count_not_assessed,Mindfulness Affects the Boundaries of Bodily Self-Representation: The Effect of Focused-Attention Meditation in Fading the Boundary of Peripersonal Space.,2024,10.3390/bs14040306,https://doi.org/10.3390/bs14040306,supported_incomplete,doi_matched_manual_parameter_review,manual_review,needs_user_download,needs_user_download,pending_pdf,manual_review_completed_main_pdf,manual_review_missing_orientation_ledger,no_extracted_source,0,70,0.080198531,281,0,281,4,0,61
doi:10.1016/j.nicl.2019.101940::a,doi:10.1016/j.nicl.2019.101940,disorders_consciousness_2019,doi:10.1016/j.nicl.2019.101940,Experiment 1 — healthy participants,disorders_consciousness_2019,,audio-tactile PPS task with neuroclinical endpoint,Peri-personal space encoding in patients with disorders of consciousness and cognitive-motor dissociation. (a),a,Experiment 1 — healthy participants,1,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,2,The critical review separates Experiment 1 healthy participants and Experiment 2 disorders-of-consciousness patients.,manual_reviews/disorders_consciousness_2019.json,combined_record_requires_experiment_specific_review,Peri-personal space encoding in patients with disorders of consciousness and cognitive-motor dissociation.,2019,10.1016/j.nicl.2019.101940,https://doi.org/10.1016/j.nicl.2019.101940,supported_incomplete,doi_matched_manual_parameter_review,manual_review,downloaded,not_found,parsed_with_warnings,manual_review_completed_main_pdf_no_supplement_found,manual_review_missing_orientation_ledger,source_mined,5,71,0.078720806,281,0,281,0,0,61
doi:10.1016/j.nicl.2019.101940::b,doi:10.1016/j.nicl.2019.101940,disorders_consciousness_2019,doi:10.1016/j.nicl.2019.101940,Experiment 2 — disorders of consciousness,disorders_consciousness_2019,,audio-tactile PPS task with neuroclinical endpoint,Peri-personal space encoding in patients with disorders of consciousness and cognitive-motor dissociation. (b),b,Experiment 2 — disorders of consciousness,2,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,2,The critical review separates Experiment 1 healthy participants and Experiment 2 disorders-of-consciousness patients.,manual_reviews/disorders_consciousness_2019.json,combined_record_requires_experiment_specific_review,Peri-personal space encoding in patients with disorders of consciousness and cognitive-motor dissociation.,2019,10.1016/j.nicl.2019.101940,https://doi.org/10.1016/j.nicl.2019.101940,supported_incomplete,doi_matched_manual_parameter_review,manual_review,downloaded,not_found,parsed_with_warnings,manual_review_completed_main_pdf_no_supplement_found,manual_review_missing_orientation_ledger,source_mined,5,71,0.078720806,281,0,281,0,0,61
doi:10.1007/s00221-004-2212-7,doi:10.1007/s00221-004-2212-7,,doi:10.1007/s00221-004-2212-7,not_disaggregated,single_or_unassessed,,not_assessed,Spatial auditory attention is modulated by tactile priming.,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Spatial auditory attention is modulated by tactile priming.,2005,10.1007/s00221-004-2212-7,https://doi.org/10.1007/s00221-004-2212-7,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,72,0.075799168,281,0,281,0,220,61
doi:10.1101/249078,doi:10.1101/249078,,doi:10.1101/249078,not_disaggregated,single_or_unassessed,,not_assessed,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Audio-tactile and peripersonal space processing around the trunk in human parietal and temporal cortex: an intracranial EEG study,2018,10.1101/249078,https://doi.org/10.1101/249078,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,73,0.053034738,281,0,281,0,220,61
doi:10.1007/s10548-021-00826-4,doi:10.1007/s10548-021-00826-4,,doi:10.1007/s10548-021-00826-4,not_disaggregated,single_or_unassessed,,not_assessed,Slow Resting State Fluctuations Enhance Neuronal and Behavioral Responses to Looming Sounds,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Slow Resting State Fluctuations Enhance Neuronal and Behavioral Responses to Looming Sounds,2021,10.1007/s10548-021-00826-4,https://doi.org/10.1007/s10548-021-00826-4,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,74,0,281,0,281,0,220,61
doi:10.1016/j.actpsy.2011.01.003,doi:10.1016/j.actpsy.2011.01.003,,doi:10.1016/j.actpsy.2011.01.003,not_disaggregated,single_or_unassessed,,not_assessed,Performance in haptic geometrical matching tasks depends on movement and position of the arms.,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Performance in haptic geometrical matching tasks depends on movement and position of the arms.,2011,10.1016/j.actpsy.2011.01.003,https://doi.org/10.1016/j.actpsy.2011.01.003,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,75,0,281,0,281,0,220,61
doi:10.1016/j.bodyim.2024.101777,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,body_image_social_cognition_2024,,audio-tactile reaction-time PPS boundary task used alongside interpersonal-distance measures,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::body_image_social_cognition_2024,experiment_count_not_assessed,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,2024,10.1016/j.bodyim.2024.101777,https://doi.org/10.1016/j.bodyim.2024.101777,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,open_access_unavailable,needs_user_download,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,76,0,281,0,281,0,220,61
doi:10.1016/j.cortex.2025.11.015,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,amiel_2025_front_rear,,distance-dependent audio-tactile integration in rear and front spaces,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::amiel_2025_front_rear,experiment_count_not_assessed,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,open_access_unavailable,not_found,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,77,0,281,0,281,0,220,61
