study_row_id,network_node_id,record_id,study_label,experiment_letter,parameter_evidence_scope,contract_key,segment,contract_label,evidence_status,paper_value,composite_record_value,experiment_scoped_source_override,source_review_keys,component_status_json,component_value_json,component_evidence_note_json,coarse_parent_status_json,coarse_parent_value_json,missing_required_components,source_layer,review_date,source_file,page_or_section,evidence_note,derivation_note,toolkit_encoding_status,toolkit_value_summary,profile_source_files,current_toolkit_support,current_toolkit_paths,future_toolkit_paths,legacy_untyped_metadata_paths,compiler_derived_outputs,runtime_or_untyped_inputs,review_action
doi:10.1007/s00221-005-2393-8,doi:10.1007/s00221-005-2393-8,kitagawa_2005_sound_complexity,Audiotactile interactions in near and far space,,none,repetition_allocation,4,Repetition allocation,source_unavailable,,,no,,{},{},{},"{""repetitions_per_tactile_soa_condition"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""repetitions_per_tactile_soa_condition"":"""",""total_trial_count"":""""}",factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,metadata_audit,,,,,,no_profile,,,typed_first_class,design.protocol.repetitions_per_condition | design.protocol.trial_pool_repetition_defaults | design.protocol.trial_strips[].audio_tactile_percentage | design.protocol.trial_strips[].catch_percentage | design.protocol.trial_strips[].baseline_percentage,,,,compiled trial-pool exact counts,acquire_or_open_source
doi:10.1007/s00221-005-2393-8,doi:10.1007/s00221-005-2393-8,kitagawa_2005_sound_complexity,Audiotactile interactions in near and far space,,none,block_order_contract,5,Block and order policy,source_unavailable,,,no,,{},{},{},"{""block_count"":""source_unavailable"",""blocked_or_random_order"":""source_unavailable"",""condition_intermixing"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""block_count"":"""",""blocked_or_random_order"":"""",""condition_intermixing"":"""",""total_trial_count"":""""}",block_count | block_composition,metadata_audit,,,,,,no_profile,,,typed_first_class,design.protocol.blocks | design.protocol.block_specs[].stimulus_types | design.protocol.repeat_trial_pool_per_block | design.protocol.distribute_trial_pool_across_blocks | design.protocol.trial_randomization_strategy | design.protocol.block_order_randomization | design.protocol.max_consecutive_same_trial_type,,,,,acquire_or_open_source
doi:10.1007/s00221-005-2393-8,doi:10.1007/s00221-005-2393-8,kitagawa_2005_sound_complexity,Audiotactile interactions in near and far space,,none,study_structure_schedule,study_plan,Study structure and schedule,not_assessed,,,no,,{},{},{},{},{},sample_and_assignment | design_topology | pps_occasion_schedule | factor_scope_map | protocol_binding,metadata_audit,,,,,,not_in_current_design_or_run_plan_schema,,,unsupported_no_typed_study_plan,,pps-study-plan.v1::sample_and_assignment | pps-study-plan.v1::factors[] | pps-study-plan.v1::schedule.events[] | pps-study-plan.v1::schedule.events[].protocol_binding | pps-study-plan.v1::assignment_and_order_policy,design.study_profile_reference_parameters.dashboard_run_setup | design.protocol.participant_order_policy.part_membership,participant-to-arm allocation | participant visit/session/measurement schedule | session-group/part identifiers | event-specific profile plus parameter overrides,legacy metadata is provenance-only and must not be treated as a typed study-plan adapter | prepared runner packages currently encode at most one fixed one/two-part participant schedule,create_publication_audit
doi:10.1007/s00221-005-2393-8,doi:10.1007/s00221-005-2393-8,kitagawa_2005_sound_complexity,Audiotactile interactions in near and far space,,none,measurement_acquisition_outcome,acquisition,Measurement acquisition and outcome,not_assessed,,,no,,{},{},{},{},{},outcome_family_and_primary_measure | acquisition_device_channels_or_native_response_binding | event_trigger_and_clock_sync | acquisition_epoch_or_response_window | primary_outcome_definition,metadata_audit,,,,,,not_in_current_design_or_run_plan_schema,,,native_behavioral_runtime_plus_external_capture_scaffolding_no_typed_acquisition_plan,,pps-study-plan.v1::schedule.events[].measurement_binding | pps-acquisition-plan.v1::acquisitions[],design.protocol.trial_strips[].metadata::<response/acquisition hints> | FocusLaunchOptions.enable_lsl | FocusLaunchOptions.start_external_labrecorder,native participant response/event rows | PPSMarkersV2 and PPSTriggerCodes marker streams | optional LabRecorder XDF capture and capture report,"src/peripersonal_space_toolkit/session_events.py::RunEventRecorder | src/peripersonal_space_toolkit/focus_launch.py::build_focus_command | src/peripersonal_space_toolkit/labrecorder_capture.py::LabRecorderCapture | no typed EEG/iEEG/TMS/ECG device, channel, epoch, or primary-outcome adapter",create_publication_audit
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,auditory_stimulus,1,Auditory stimulus,approximation_required,"Pink-noise IN/approaching and OUT/receding sounds, 3000 ms, played through near/far physical loudspeakers; exact generation/envelope assets are not supplied.",,yes,auditory_stimulus,"{""source_mode"":""reported"",""source_recipe_or_asset_provenance"":""approximation_required"",""stimulus_identity_or_asset"":""reported""}","{""source_mode"":""Pink-noise IN/approaching and OUT/receding sounds, 3000 ms, played through near/far physical loudspeakers; exact generation/envelope assets are not supplied."",""source_recipe_or_asset_provenance"":""Pink-noise IN/approaching and OUT/receding sounds, 3000 ms, played through near/far physical loudspeakers; exact generation/envelope assets are not supplied."",""stimulus_identity_or_asset"":""Pink-noise IN/approaching and OUT/receding sounds, 3000 ms, played through near/far physical loudspeakers; exact generation/envelope assets are not supplied.""}",{},"{""auditory_conditions"":""source_unavailable"",""gain_envelope"":""source_unavailable"",""renderer_or_apparatus"":""source_unavailable"",""source_provenance"":""source_unavailable"",""stimulus_type"":""source_unavailable""}","{""auditory_conditions"":"""",""gain_envelope"":"""",""renderer_or_apparatus"":"""",""source_provenance"":"""",""stimulus_type"":""""}",source_recipe_or_asset_provenance,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF pp.3-4, Experiment 1A, Materials and procedures",,,no_profile,,,typed_partial_plus_untyped_reference_metadata,design.noises[].noise_type | design.noises[].gain | design.noises[].source_profile | design.noises[].source_profile_parameters | design.noises[].prebaked_path | design.noises[].motion_mode | design.custom_looming_files[].path | design.custom_looming_files[].render_mode | design.custom_looming_files[].tone_type | design.custom_looming_files[].gain | design.custom_looming_files[].motion_mode | design.prestimulus_files[].path | design.prestimulus_files[].render_mode | design.prestimulus_files[].tone_type | design.prestimulus_files[].gain | design.prestimulus_files[].motion_mode | design.sofa_file,,,,design.study_profile_reference_parameters::<auditory level/calibration/apparatus evidence>,choose_and_document_approved_substitute
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,trajectory_kinematics,1,Trajectory and kinematics,derived_complete,Geometry: Near loudspeaker beside the right forearm; far loudspeaker on the floor about 100 cm from it. IN is far-to-near and OUT near-to-far. Kinematics: 3000-ms sound across an approximately 100-cm apparent path; nominal 0.33 m/s is derived. Each sound has 1000-ms pre/post silence.,,yes,trajectory_kinematics,"{""coordinate_frame_body_anchor"":""reported"",""geometry"":""reported"",""motion_mode"":""reported"",""timing_constraint"":""derived""}","{""coordinate_frame_body_anchor"":""Geometry: Near loudspeaker beside the right forearm; far loudspeaker on the floor about 100 cm from it. IN is far-to-near and OUT near-to-far. Kinematics: 3000-ms sound across an approximately 100-cm apparent path; nominal 0.33 m/s is derived. Each sound has 1000-ms pre/post silence."",""geometry"":""Geometry: Near loudspeaker beside the right forearm; far loudspeaker on the floor about 100 cm from it. IN is far-to-near and OUT near-to-far. Kinematics: 3000-ms sound across an approximately 100-cm apparent path; nominal 0.33 m/s is derived. Each sound has 1000-ms pre/post silence."",""motion_mode"":""Geometry: Near loudspeaker beside the right forearm; far loudspeaker on the floor about 100 cm from it. IN is far-to-near and OUT near-to-far. Kinematics: 3000-ms sound across an approximately 100-cm apparent path; nominal 0.33 m/s is derived. Each sound has 1000-ms pre/post silence."",""timing_constraint"":""Geometry: Near loudspeaker beside the right forearm; far loudspeaker on the floor about 100 cm from it. IN is far-to-near and OUT near-to-far. Kinematics: 3000-ms sound across an approximately 100-cm apparent path; nominal 0.33 m/s is derived. Each sound has 1000-ms pre/post silence.""}",{},"{""gain_envelope"":""source_unavailable"",""renderer_or_apparatus"":""source_unavailable"",""stimulus_duration"":""source_unavailable"",""stimulus_speed"":""source_unavailable"",""trajectory_count"":""source_unavailable"",""trajectory_path"":""source_unavailable""}","{""gain_envelope"":"""",""renderer_or_apparatus"":"""",""stimulus_duration"":"""",""stimulus_speed"":"""",""trajectory_count"":"""",""trajectory_path"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.3, Experiment 1A; PDF pp.3-4, Experiment 1A",,1.0 m / 3.0 s = approximately 0.33 m/s; perceived movement is implemented by two speakers/intensity cues.,no_profile,,,typed_partial_plus_untyped_reference_metadata,design.trajectory.path_direction | design.trajectory.coordinate_mode | design.trajectory.start_radius_m | design.trajectory.end_radius_m | design.trajectory.start_x_m | design.trajectory.start_y_m | design.trajectory.start_z_m | design.trajectory.end_x_m | design.trajectory.end_y_m | design.trajectory.end_z_m | design.trajectory.azimuth_start_deg | design.trajectory.azimuth_end_deg | design.trajectory.elevation_deg | design.trajectory.path_length_m | design.trajectory.propagation_speed_mps | design.trajectory.padding_pre_s | design.trajectory.padding_post_s | design.trajectory.use_inverse_square | design.noises[].azimuth_deg | design.noises[].elevation_deg | design.noises[].trajectory_snapshot | design.custom_looming_files[].target_duration_s | design.custom_looming_files[].trajectory_snapshot | design.prestimulus_files[].target_duration_s | design.prestimulus_files[].trajectory_snapshot,,,,design.study_profile_reference_parameters::<participant/body/apparatus coordinate frame>,verify_derivation_and_current_toolkit_mapping
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,trial_sequence,2,Trial sequence,partial,Trial-sequence evidence recoverable from the prior combined review: Respond vocally with TAH to tactile targets and ignore the sound; voice-activated relay used. No response timeout is reported.,,yes,trial_sequence,"{""ordered_elements_and_source_selection"":""not_reported"",""trial_families"":""reported""}","{""ordered_elements_and_source_selection"":"""",""trial_families"":""Trial-sequence evidence recoverable from the prior combined review: Respond vocally with TAH to tactile targets and ignore the sound; voice-activated relay used. No response timeout is reported.""}",{},"{""condition_intermixing"":""source_unavailable"",""task_sequence_rules"":""source_unavailable"",""trial_rows_families"":""source_unavailable""}","{""condition_intermixing"":"""",""task_sequence_rules"":"""",""trial_rows_families"":""""}",ordered_elements_and_source_selection,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.4, Experiment 1A",,,no_profile,,,typed_partial_plus_untyped_row_metadata,design.protocol.trial_strips[].soa_values_ms | design.protocol.trial_strips[].metadata | design.protocol.trial_strips[].elements[].kind | design.protocol.trial_strips[].elements[].source_labels,,,,design.protocol.trial_strips[].metadata::<ordered event semantics>,extract_missing_required_components
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,task_response,runtime,Task and response,partial,Respond vocally with TAH to tactile targets and ignore the sound; voice-activated relay used. No response timeout is reported.,,yes,task_response,"{""response_mapping_or_expected_action"":""reported"",""response_mode_or_device"":""reported"",""response_window_and_anchor"":""not_reported"",""target_and_nontarget_rule"":""reported""}","{""response_mapping_or_expected_action"":""Respond vocally with TAH to tactile targets and ignore the sound; voice-activated relay used. No response timeout is reported."",""response_mode_or_device"":""Respond vocally with TAH to tactile targets and ignore the sound; voice-activated relay used. No response timeout is reported."",""response_window_and_anchor"":"""",""target_and_nontarget_rule"":""Respond vocally with TAH to tactile targets and ignore the sound; voice-activated relay used. No response timeout is reported.""}",{},"{""response_window"":""source_unavailable"",""task_sequence_rules"":""source_unavailable""}","{""response_window"":"""",""task_sequence_rules"":""""}",response_window_and_anchor,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.4, Experiment 1A",,,no_profile,,,untyped_runtime_row_metadata_only,design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<response/capture/window keys> | session_runner response policy; fixed global defaults remain an implementation gap,extract_missing_required_components
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,jitter_iti_policy,2,Jitter and ITI policy,partial,Fixed 1000-ms silence before and after the sound; no variable ITI/jitter distribution is reported.,,yes,jitter_iti_policy,"{""policy_type"":""not_reported"",""timing_scope_and_anchor"":""reported"",""values_or_range"":""reported""}","{""policy_type"":"""",""timing_scope_and_anchor"":""Fixed 1000-ms silence before and after the sound; no variable ITI/jitter distribution is reported."",""values_or_range"":""Fixed 1000-ms silence before and after the sound; no variable ITI/jitter distribution is reported.""}",{},"{""iti_jitter_policy"":""source_unavailable""}","{""iti_jitter_policy"":""""}",policy_type,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.4, Experiment 1A",,,no_profile,,,typed_partial_plus_untyped_runtime_policy,design.protocol.trial_strips[].elements[].jitter_values_ms | design.protocol.trial_strips[].elements[].randomized | design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<iti/foreperiod/hazard keys> | session_runner ITI policy,extract_missing_required_components
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,soa_schedule,3,SOA schedule,reported_complete,"Tactile onsets at 300, 800, 1500, 2200, and 2700 ms after sound onset, crossed with IN and OUT.",,yes,soa_schedule,"{""ordered_soa_values_or_derivable_distance_anchors"":""reported"",""reference_event_and_sign"":""reported""}","{""ordered_soa_values_or_derivable_distance_anchors"":""Tactile onsets at 300, 800, 1500, 2200, and 2700 ms after sound onset, crossed with IN and OUT."",""reference_event_and_sign"":""Tactile onsets at 300, 800, 1500, 2200, and 2700 ms after sound onset, crossed with IN and OUT.""}",{},"{""soa_table"":""source_unavailable""}","{""soa_table"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.4, Experiment 1A",,,no_profile,,,typed_first_class,design.protocol.soa_values_ms | design.protocol.spatial_values_cm | design.protocol.pair_spatial_values_with_soas | design.protocol.trial_strips[].soa_values_ms | design.protocol.trial_strips[].spatial_values_cm,,,,,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,tactile_target,3,Tactile target,partial,"Tactile target on the hairy surface of the right forearm; exact waveform, duration, intensity and stimulator are not restated.",,yes,tactile_target,"{""body_site_and_side"":""reported"",""modality"":""reported"",""waveform_and_duration"":""not_reported""}","{""body_site_and_side"":""Tactile target on the hairy surface of the right forearm; exact waveform, duration, intensity and stimulator are not restated."",""modality"":""Tactile target on the hairy surface of the right forearm; exact waveform, duration, intensity and stimulator are not restated."",""waveform_and_duration"":""""}",{},"{""tactile_stimulus"":""source_unavailable""}","{""tactile_stimulus"":""""}",waveform_and_duration,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF pp.3-4, Experiment 1A",,,no_profile,,,typed_site_plus_untyped_runtime_waveform,design.protocol.tactile_sites | design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<tactile waveform/calibration/trigger keys> | session_runner tactile synthesis/runtime inputs,extract_missing_required_components
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,baseline_trial_contract,3,Baseline/control trials,not_reported,No experiment-specific baseline family/count was found in the reviewed main-paper procedure; do not inherit the 2012 baseline without protocol-lineage verification.,,yes,baseline_trial_contract,"{""allocation_rule"":""not_reported"",""family_or_explicit_none"":""not_reported"",""resolved_trial_count"":""not_reported"",""timing_and_anchor"":""not_reported""}","{""allocation_rule"":"""",""family_or_explicit_none"":"""",""resolved_trial_count"":"""",""timing_and_anchor"":""""}",{},"{""baseline_count"":""source_unavailable"",""baseline_strategy"":""source_unavailable"",""baseline_timing"":""source_unavailable""}","{""baseline_count"":"""",""baseline_strategy"":"""",""baseline_timing"":""""}",family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF pp.3-4, Experiment 1A",,,no_profile,,,typed_first_class,design.protocol.include_baseline_trials | design.protocol.baseline_strategy | design.protocol.baseline_trials_exact | design.protocol.baseline_trial_percentage | design.protocol.baseline_soa_values_ms | design.protocol.baseline_custom_trial_mode | design.protocol.baseline_crosses_sequence_variants | design.protocol.trial_strips[].baseline_percentage,,,,,check_protocol_lineage_or_choose_documented_approximation
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,catch_trial_contract,3,Catch/no-target trials,partial,Auditory-only/no-tactile catch trials comprised 40% of trials.,,yes,catch_trial_contract,"{""allocation_rule"":""reported"",""family_or_explicit_none"":""reported"",""resolved_trial_count"":""not_reported"",""target_role_and_expected_action"":""reported""}","{""allocation_rule"":""Auditory-only/no-tactile catch trials comprised 40% of trials."",""family_or_explicit_none"":""Auditory-only/no-tactile catch trials comprised 40% of trials."",""resolved_trial_count"":"""",""target_role_and_expected_action"":""Auditory-only/no-tactile catch trials comprised 40% of trials.""}",{},"{""catch_count"":""source_unavailable"",""catch_trial_type"":""source_unavailable""}","{""catch_count"":"""",""catch_trial_type"":""""}",resolved_trial_count,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF p.3, Experiment 1A",,,no_profile,,,typed_partial_plus_untyped_target_role,design.protocol.include_catch_trials | design.protocol.catch_trial_percentage | design.protocol.catch_trials_exact | design.protocol.catch_crosses_sequence_variants | design.protocol.include_auditory_only_trials | design.protocol.auditory_only_trial_percentage | design.protocol.auditory_only_trials_exact | design.protocol.auditory_only_crosses_sequence_variants | design.protocol.trial_strips[].catch_percentage | design.protocol.trial_strips[].elements[].kind,,,,design.protocol.trial_strips[].metadata::<catch target role and expected action>,extract_missing_required_components
doi:10.1007/s00221-013-3532-2::a,doi:10.1007/s00221-013-3532-2,canzoneri_2013_tool_use_reshaping,Tool-use reshapes the boundaries of body and peripersonal space representations. (a),a,composite_requires_split,repetition_allocation,4,Repetition allocation,not_reported,The exact repetitions and total audio-tactile trial count were not found in the main-paper procedure.,,yes,repetition_allocation,"{""exceptions_or_overrides"":""not_reported"",""factor_dimensions"":""not_reported"",""repetitions_or_exact_counts"":""not_reported""}","{""exceptions_or_overrides"":"""",""factor_dimensions"":"""",""repetitions_or_exact_counts"":""""}",{},"{""repetitions_per_tactile_soa_condition"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""repetitions_per_tactile_soa_condition"":"""",""total_trial_count"":""""}",factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1007_s00221-013-3532-2__299a1419d7a1.pdf,"PDF pp.3-6, Experiment 1A",,,no_profile,,,typed_first_class,design.protocol.repetitions_per_condition | design.protocol.trial_pool_repetition_defaults | design.protocol.trial_strips[].audio_tactile_percentage | design.protocol.trial_strips[].catch_percentage | design.protocol.trial_strips[].baseline_percentage,,,,compiled trial-pool exact counts,check_protocol_lineage_or_choose_documented_approximation
