priority_tier,priority_score,study_row_id,record_id,study_label,parameter_evidence_scope,target_parameter_path,provisional_implementation_hint,current_atomic_status,review_action,review_decision,value_normalized,reviewer_note,review_date
P2,73.23,doi:10.1016/j.xcrm.2026.102705::b,cell_reports_medicine_2026_consciousness,Multisensory integration in peripersonal space indexes consciousness states in sleep and disorders of consciousness. (b),composite_requires_split,target.runtime.audio_device_driver_route,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.23,doi:10.1016/j.xcrm.2026.102705::b,cell_reports_medicine_2026_consciousness,Multisensory integration in peripersonal space indexes consciousness states in sleep and disorders of consciousness. (b),composite_requires_split,target.runtime.output_channel_mapping,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.23,doi:10.1016/j.xcrm.2026.102705::b,cell_reports_medicine_2026_consciousness,Multisensory integration in peripersonal space indexes consciousness states in sleep and disorders of consciousness. (b),composite_requires_split,target.runtime.playback_output_12_percent,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.23,doi:10.1016/j.xcrm.2026.102705::b,cell_reports_medicine_2026_consciousness,Multisensory integration in peripersonal space indexes consciousness states in sleep and disorders of consciousness. (b),composite_requires_split,target.runtime.playback_output_34_percent,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.block_design.block_labels,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.block_design.block_stimulus_types,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.block_design.distribute_trial_pool_across_blocks,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.block_design.random_seed,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.block_design.repeat_trial_pool_per_block,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.instruction_audio_identity,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.instruction_button_labels,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.instruction_continue_modes,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.instruction_delay_ms,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.instruction_slot_labels,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.instruction_slots_enabled,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.order_preview_count,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.part_block_membership,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.part_count,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.part_labels,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.participant_order_algorithm,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.participant_order_seed,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.participant_order_version,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,73.03,doi:10.3233/rnn-120286,cimmino_2013_surgical_arm_elongation,Plasticity of body representations after surgical arm elongation in an achondroplasic patient.,none,target.profile_finalization.profile_finalization_policy,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.aggregation_mode,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.alpha,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.analysis_outlier_rule,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.baseline_correction_method,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.candidate_models,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.fit_metric_fallback,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.grouping_factors,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.min_points_linear_log,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.min_points_sigmoid,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.model_selection_criterion,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.nuisance_terms,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.pps_visualization_forms,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.primary_analysis_inclusion_rule,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.primary_outcome,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.proximity_coding,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.quality_gate_criteria,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.sigmoid_boundary_definition,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.topup_analysis_handling,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.analysis.uncertainty_metric,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.runtime.audio_device_driver_route,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.runtime.output_channel_mapping,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.runtime.playback_output_12_percent,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.89,doi:10.1038/s41598-021-90784-5,matsuda_2021_four_directions,"Peripersonal space in the front, rear, left and right directions for audio-tactile multisensory integration.",none,target.runtime.playback_output_34_percent,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.aggregation_mode,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.alpha,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.analysis_outlier_rule,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.baseline_correction_method,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.candidate_models,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.fit_metric_fallback,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.grouping_factors,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.min_points_linear_log,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.min_points_sigmoid,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.model_selection_criterion,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.nuisance_terms,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.pps_visualization_forms,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.primary_analysis_inclusion_rule,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.primary_outcome,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.proximity_coding,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.quality_gate_criteria,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.sigmoid_boundary_definition,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.topup_analysis_handling,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.analysis.uncertainty_metric,analysis_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.runtime.audio_device_driver_route,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.runtime.output_channel_mapping,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.runtime.playback_output_12_percent,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.8,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",none,target.runtime.playback_output_34_percent,runtime_only,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.76,doi:10.1016/j.neuropsychologia.2008.07.025,,Auditory-somatosensory multisensory interactions are spatially modulated by stimulated body surface and acoustic spectra.,none,target.trajectories.movement_duration_ms,derived_materialized,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.76,doi:10.1016/j.neuropsychologia.2008.07.025,,Auditory-somatosensory multisensory interactions are spatially modulated by stimulated body surface and acoustic spectra.,none,target.trial_pool.exact_family_counts,derived_materialized,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.76,doi:10.1016/j.neuropsychologia.2008.07.025,,Auditory-somatosensory multisensory interactions are spatially modulated by stimulated body surface and acoustic spectra.,none,target.trial_pool.reported_or_target_playback_duration_s,derived_materialized,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.76,doi:10.1016/j.neuropsychologia.2008.07.025,,Auditory-somatosensory multisensory interactions are spatially modulated by stimulated body surface and acoustic spectra.,none,target.trial_pool.total_trial_count,derived_materialized,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.audio_interface_model,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.body_rendering_mode,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.headphones_model,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.mixed_reality_context,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.renderer_version,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.room_acoustics,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.speaker_array_id,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.speaker_array_layout,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.speaker_model,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.visual_display_device,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.visual_motion_profile,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.rendering.visual_stimulus_type,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.sources.generation_software_version,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.sources.semantic_valence_class,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.sources.source_origin_generation_method,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.sources.source_profile,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.study.participant_code_policy,fixed_policy_not_configurable,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.tactile_protocol.electrode_site,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.tactile_protocol.stimulator_model,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.tactile_protocol.tactile_modality,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.tactile_protocol.tactile_source_or_delivery,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.trial_sequence.expectancy_control_role,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.73,doi:10.1007/s00221-004-2212-7,,Spatial auditory attention is modulated by tactile priming.,none,target.trial_sequence.hazard_control_policy,freeform_metadata_only,not_assessed,create_publication_audit_then_review_atomic_leaf,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.block_design.block_labels,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.block_design.block_stimulus_types,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.block_design.distribute_trial_pool_across_blocks,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.block_design.random_seed,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.block_design.repeat_trial_pool_per_block,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.instruction_audio_identity,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.instruction_button_labels,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.instruction_continue_modes,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.instruction_delay_ms,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.instruction_slot_labels,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.instruction_slots_enabled,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
P2,72.6,doi:10.1038/s41598-020-79767-0,taffou_2021_auditory_roughness,Auditory roughness elicits defense reactions.,none,target.profile_finalization.order_preview_count,first_class_gui,not_covered_by_current_audit,review_new_atomic_leaf_from_primary_source,,,,
