priority_tier,priority_score,node_id,title,year,doi,publication_url,toolkit_status,network_prominence_rank,layer,segment,parameter_key,parameter_label,current_status,review_action,audit_record_ids,template_ids,source_statuses,notes
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,1,PUB.S1.gain_envelope,Gain/envelope,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,1,PUB.S1.renderer_or_apparatus,Renderer/HRTF/speaker apparatus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,1,PUB.S1.source_provenance,Source/provenance,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,1,PUB.S1.stimulus_duration,Duration,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,1,PUB.S1.stimulus_speed,Speed/path length,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,1,PUB.S1.stimulus_type,Stimulus type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,1,PUB.S1.trajectory_count,Number of trajectories/tones,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,1,PUB.S1.trajectory_path,Trajectory path,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,2,PUB.S2.blocked_or_random_order,Blocked/random order,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,2,PUB.S2.condition_intermixing,Condition intermixing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,2,PUB.S2.iti_jitter_policy,ITI/jitter policy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,2,PUB.S2.response_window,Response window,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,2,PUB.S2.task_sequence_rules,Task-critical sequence rules,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,2,PUB.S2.trial_rows_families,Trial rows/families,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,3,PUB.S3.baseline_strategy,Baseline strategy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,3,PUB.S3.baseline_timing,Baseline SOAs/timing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,3,PUB.S3.catch_trial_type,Catch-trial type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,3,PUB.S3.soa_table,SOA/distance-at-touch table,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,3,PUB.S3.tactile_stimulus,Tactile stimulus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,4,PUB.S4.baseline_count,Baseline count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,4,PUB.S4.block_count,Block count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,4,PUB.S4.catch_count,Catch count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,4,PUB.S4.repetitions_per_tactile_soa_condition,Repetitions per tactile SOA/condition,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.72,doi:10.1163/22134808-000s0136,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,86,publication_evidence,4,PUB.S4.total_trial_count,Total trial count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.63,doi:10.3389/fpsyt.2014.00122,Cynophobic fear adaptively extends peri-personal space.,2014,10.3389/fpsyt.2014.00122,https://doi.org/10.3389/fpsyt.2014.00122,supported_incomplete,12,publication_evidence,1,PUB.S1.stimulus_speed,Speed/path length,derived,verify_derivation,taffou_2014_cynophobic_rear_looming,taffou_2014_cynophobic_rear_looming,needs_user_download,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.62,doi:10.1111/ejn.13872,Vestibular modulation of peripersonal space boundaries.,2018,10.1111/ejn.13872,https://doi.org/10.1111/ejn.13872,runnable,26,toolkit_implementation,2,KIT.S2.iti_jitter_policy,ITI/jitter policy,defaulted,validate_default_against_publication,pfeiffer_2018_vestibular,pfeiffer_2018_lateral_perihead_left_to_right,needs_user_download,Check the profile manifest and publication evidence before encoding a value.
P3,69.62,doi:10.1111/ejn.13872,Vestibular modulation of peripersonal space boundaries.,2018,10.1111/ejn.13872,https://doi.org/10.1111/ejn.13872,runnable,26,toolkit_implementation,2,KIT.S2.jitter_values_ms,Jitter values,defaulted,validate_default_against_publication,pfeiffer_2018_vestibular,pfeiffer_2018_lateral_perihead_left_to_right,needs_user_download,Check the profile manifest and publication evidence before encoding a value.
P3,69.62,doi:10.1111/ejn.13872,Vestibular modulation of peripersonal space boundaries.,2018,10.1111/ejn.13872,https://doi.org/10.1111/ejn.13872,runnable,26,toolkit_implementation,6,KIT.S6.experiment_parts,Experiment parts,defaulted,validate_default_against_publication,pfeiffer_2018_vestibular,pfeiffer_2018_lateral_perihead_left_to_right,needs_user_download,Check the profile manifest and publication evidence before encoding a value.
P3,69.42,doi:10.1038/srep02844,Amputation and prosthesis implantation shape body and peripersonal space representations.,2013,10.1038/srep02844,https://doi.org/10.1038/srep02844,runnable,13,toolkit_implementation,0,KIT.S0.profile_gap,Segment 0 profile gap,gap_defaulted,review_segment_default_or_context_gap,canzoneri_2013_amputation_prosthesis,canzoneri_2013_amputation_prosthesis,downloaded,canzoneri_2013_amputation_prosthesis: tested limb/body-part assignment
P3,69.42,doi:10.1038/srep02844,Amputation and prosthesis implantation shape body and peripersonal space representations.,2013,10.1038/srep02844,https://doi.org/10.1038/srep02844,runnable,13,toolkit_implementation,6,KIT.S6.profile_gap,Segment 6 profile gap,gap_defaulted,review_segment_default_or_context_gap,canzoneri_2013_amputation_prosthesis,canzoneri_2013_amputation_prosthesis,downloaded,canzoneri_2013_amputation_prosthesis: clinical group/session metadata | canzoneri_2013_amputation_prosthesis: prosthesis-worn state
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.auditory_conditions,Auditory conditions,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.gain_envelope,Gain/envelope,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.renderer_or_apparatus,Renderer/HRTF/speaker apparatus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.source_provenance,Source/provenance,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.stimulus_duration,Duration,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.stimulus_speed,Speed/path length,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.stimulus_type,Stimulus type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.trajectory_count,Number of trajectories/tones,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,1,PUB.S1.trajectory_path,Trajectory path,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,2,PUB.S2.blocked_or_random_order,Blocked/random order,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,2,PUB.S2.condition_intermixing,Condition intermixing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,2,PUB.S2.iti_jitter_policy,ITI/jitter policy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,2,PUB.S2.response_window,Response window,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,2,PUB.S2.task_sequence_rules,Task-critical sequence rules,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,2,PUB.S2.trial_rows_families,Trial rows/families,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,3,PUB.S3.baseline_strategy,Baseline strategy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,3,PUB.S3.baseline_timing,Baseline SOAs/timing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,3,PUB.S3.catch_trial_type,Catch-trial type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,3,PUB.S3.soa_table,SOA/distance-at-touch table,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,3,PUB.S3.tactile_stimulus,Tactile stimulus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,4,PUB.S4.baseline_count,Baseline count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,4,PUB.S4.block_count,Block count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,4,PUB.S4.catch_count,Catch count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,4,PUB.S4.repetitions_per_tactile_soa_condition,Repetitions per tactile SOA/condition,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.29,doi:10.17605/osf.io/73x59,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,88,publication_evidence,4,PUB.S4.total_trial_count,Total trial count,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.auditory_conditions,Auditory conditions,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.gain_envelope,Gain/envelope,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.renderer_or_apparatus,Renderer/HRTF/speaker apparatus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.source_provenance,Source/provenance,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.stimulus_duration,Duration,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.stimulus_speed,Speed/path length,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.stimulus_type,Stimulus type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.trajectory_count,Number of trajectories/tones,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,1,PUB.S1.trajectory_path,Trajectory path,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,2,PUB.S2.blocked_or_random_order,Blocked/random order,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,2,PUB.S2.condition_intermixing,Condition intermixing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,2,PUB.S2.iti_jitter_policy,ITI/jitter policy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,2,PUB.S2.response_window,Response window,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,2,PUB.S2.task_sequence_rules,Task-critical sequence rules,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,2,PUB.S2.trial_rows_families,Trial rows/families,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,3,PUB.S3.baseline_strategy,Baseline strategy,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,3,PUB.S3.baseline_timing,Baseline SOAs/timing,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,3,PUB.S3.catch_trial_type,Catch-trial type,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,3,PUB.S3.soa_table,SOA/distance-at-touch table,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P3,69.08,doi:10.31234/osf.io/etvb6_v1,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,89,publication_evidence,3,PUB.S3.tactile_stimulus,Tactile stimulus,not_assessed,create_literature_audit,,,not_assessed,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
