record_id,citation_short,doi,coverage_category,pdf_status,supplement_status,visualization_audit_status,visualization_type,visualization_label,candidate_status,detected_terms,source_file,page_or_section,visual_verification_required,plotted_parameter_visual_checklist,manual_review_fields,evidence_note
holmes_2020_four_experiments,"Holmes et al. (2020), four experiments",10.1007/s00221-020-05771-5,not_yet_templated_requires_toolkit_structure,downloaded,downloaded,source_mined,model_parameter_or_fit_table,Model parameter or fit table,inferred_low_confidence,slope; table; confidence interval; model; coefficient; intercept,artifacts/paper_metadata_audit/extracted/supplements/holmes_2020_four_experiments/221_2020_5771_MOESM3_ESM.txt,source page/section(s) supplement,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
teraoka_2024_front_rear,Teraoka et al. (2024),10.1007/s00221-024-06782-2,not_yet_templated_requires_toolkit_structure,paywalled,downloaded,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,reaction time; rt; facilitation; distance; t2; plot,artifacts/paper_metadata_audit/extracted/supplements/teraoka_2024_front_rear/221_2024_6782_MOESM1_ESM.txt,source page/section(s) supplement,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
teraoka_2024_front_rear,Teraoka et al. (2024),10.1007/s00221-024-06782-2,not_yet_templated_requires_toolkit_structure,paywalled,downloaded,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,boxplot; mean; condition; pre; baseline; comparison,artifacts/paper_metadata_audit/extracted/supplements/teraoka_2024_front_rear/221_2024_6782_MOESM1_ESM.txt,source page/section(s) supplement,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
teraoka_2024_front_rear,Teraoka et al. (2024),10.1007/s00221-024-06782-2,not_yet_templated_requires_toolkit_structure,paywalled,downloaded,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,fig.; approaching; participant; tactile,artifacts/paper_metadata_audit/extracted/supplements/teraoka_2024_front_rear/221_2024_6782_MOESM1_ESM.txt,source page/section(s) supplement,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
serino_2018_mixed_reality_pps,Serino et al. (2018 mixed reality),10.3389/fict.2017.00031,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,reaction time; rt; facilitation; temporal delay; distance; t1; d1; d2; curve,artifacts/paper_metadata_audit/extracted/fallback/serino_2018_mixed_reality_pps/serino_2018_mixed_reality_pps.fallback.txt,"source page/section(s) 7, 8, 5",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
serino_2018_mixed_reality_pps,Serino et al. (2018 mixed reality),10.3389/fict.2017.00031,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,sigmoid_psychometric_fit,Sigmoid or psychometric fit,inferred_low_confidence,sigmoid; fit; slope; r2,artifacts/paper_metadata_audit/extracted/fallback/serino_2018_mixed_reality_pps/serino_2018_mixed_reality_pps.fallback.txt,"source page/section(s) 7, 6, 8",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
serino_2018_mixed_reality_pps,Serino et al. (2018 mixed reality),10.3389/fict.2017.00031,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,pps_boundary_or_size_index,PPS boundary or size index,inferred_low_confidence,pps boundary; boundary; threshold; extent; index,artifacts/paper_metadata_audit/extracted/fallback/serino_2018_mixed_reality_pps/serino_2018_mixed_reality_pps.fallback.txt,"source page/section(s) 9, 6, 7",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
serino_2018_mixed_reality_pps,Serino et al. (2018 mixed reality),10.3389/fict.2017.00031,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,mean; sem; condition; group; pre; post; comparison,artifacts/paper_metadata_audit/extracted/fallback/serino_2018_mixed_reality_pps/serino_2018_mixed_reality_pps.fallback.txt,"source page/section(s) 9, 7, 8",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
serino_2018_mixed_reality_pps,Serino et al. (2018 mixed reality),10.3389/fict.2017.00031,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; far; d1; d2; d3; d4; d5; d6; close,artifacts/paper_metadata_audit/extracted/fallback/serino_2018_mixed_reality_pps/serino_2018_mixed_reality_pps.fallback.txt,"source page/section(s) 7, 9, 5",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
serino_2018_mixed_reality_pps,Serino et al. (2018 mixed reality),10.3389/fict.2017.00031,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,figure; setup; experimental setup; speaker; loudspeaker; approaching; looming; participant; tactile; source,artifacts/paper_metadata_audit/extracted/fallback/serino_2018_mixed_reality_pps/serino_2018_mixed_reality_pps.fallback.txt,"source page/section(s) 5, 4, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
serino_2018_mixed_reality_pps,Serino et al. (2018 mixed reality),10.3389/fict.2017.00031,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,model_parameter_or_fit_table,Model parameter or fit table,inferred_low_confidence,model; parameter; coefficient; slope,artifacts/paper_metadata_audit/extracted/fallback/serino_2018_mixed_reality_pps/serino_2018_mixed_reality_pps.fallback.txt,source page/section(s) 7,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
looming_duration_2025,Impact of looming sound duration on PPS measurement (2025),10.61782/fa.2025.0866,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,rt; facilitation; temporal delay; distance; t1; t2; t3; t4; t5; curve; reaction time,artifacts/paper_metadata_audit/extracted/fallback/looming_duration_2025/looming_duration_2025.fallback.txt,"source page/section(s) 4, 5, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
looming_duration_2025,Impact of looming sound duration on PPS measurement (2025),10.61782/fa.2025.0866,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,sigmoid_psychometric_fit,Sigmoid or psychometric fit,inferred_low_confidence,sigmoid; curve fitting; fit; slope; r2; fitted,artifacts/paper_metadata_audit/extracted/fallback/looming_duration_2025/looming_duration_2025.fallback.txt,"source page/section(s) 4, 5, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
looming_duration_2025,Impact of looming sound duration on PPS measurement (2025),10.61782/fa.2025.0866,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,pps_boundary_or_size_index,PPS boundary or size index,inferred_low_confidence,pps boundary; boundary; border; extent; auc,artifacts/paper_metadata_audit/extracted/fallback/looming_duration_2025/looming_duration_2025.fallback.txt,"source page/section(s) 5, 4, 7",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
looming_duration_2025,Impact of looming sound duration on PPS measurement (2025),10.61782/fa.2025.0866,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,mean; sem; condition; pre; post; baseline,artifacts/paper_metadata_audit/extracted/fallback/looming_duration_2025/looming_duration_2025.fallback.txt,source page/section(s) 3,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
looming_duration_2025,Impact of looming sound duration on PPS measurement (2025),10.61782/fa.2025.0866,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; far; distance levels; close,artifacts/paper_metadata_audit/extracted/fallback/looming_duration_2025/looming_duration_2025.fallback.txt,"source page/section(s) 4, 5",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
looming_duration_2025,Impact of looming sound duration on PPS measurement (2025),10.61782/fa.2025.0866,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,apparatus; speaker; trajectory; approaching; receding; looming; participant; tactile; source; setup; figure,artifacts/paper_metadata_audit/extracted/fallback/looming_duration_2025/looming_duration_2025.fallback.txt,"source page/section(s) 2, 1, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
looming_duration_2025,Impact of looming sound duration on PPS measurement (2025),10.61782/fa.2025.0866,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,neural_trace_topography_or_brain_map,"Neural trace, topography, or brain map",inferred_low_confidence,source localization; brain,artifacts/paper_metadata_audit/extracted/fallback/looming_duration_2025/looming_duration_2025.fallback.txt,source page/section(s) 8,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
looming_duration_2025,Impact of looming sound duration on PPS measurement (2025),10.61782/fa.2025.0866,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,model_parameter_or_fit_table,Model parameter or fit table,inferred_low_confidence,parameter; slope; confidence interval,artifacts/paper_metadata_audit/extracted/fallback/looming_duration_2025/looming_duration_2025.fallback.txt,source page/section(s) 4,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
matsuda_2021_four_directions,Matsuda et al. (2021),10.1038/s41598-021-90784-5,covered_runnable_profile,downloaded,needs_user_download,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,rt; temporal delay; distance; d1; t2,artifacts/paper_metadata_audit/extracted/fallback/matsuda_2021_four_directions/matsuda_2021_four_directions.fallback.txt,"source page/section(s) 7, 2, 5",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
matsuda_2021_four_directions,Matsuda et al. (2021),10.1038/s41598-021-90784-5,covered_runnable_profile,downloaded,needs_user_download,source_mined,sigmoid_psychometric_fit,Sigmoid or psychometric fit,inferred_low_confidence,sigmoid; fit; fitted; slope; r2,artifacts/paper_metadata_audit/extracted/fallback/matsuda_2021_four_directions/matsuda_2021_four_directions.fallback.txt,source page/section(s) 5,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
matsuda_2021_four_directions,Matsuda et al. (2021),10.1038/s41598-021-90784-5,covered_runnable_profile,downloaded,needs_user_download,source_mined,pps_boundary_or_size_index,PPS boundary or size index,inferred_low_confidence,boundary; pps size,artifacts/paper_metadata_audit/extracted/fallback/matsuda_2021_four_directions/matsuda_2021_four_directions.fallback.txt,source page/section(s) 2,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
matsuda_2021_four_directions,Matsuda et al. (2021),10.1038/s41598-021-90784-5,covered_runnable_profile,downloaded,needs_user_download,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,mean; standard error; condition; pre; post; comparison,artifacts/paper_metadata_audit/extracted/fallback/matsuda_2021_four_directions/matsuda_2021_four_directions.fallback.txt,"source page/section(s) 4, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
matsuda_2021_four_directions,Matsuda et al. (2021),10.1038/s41598-021-90784-5,covered_runnable_profile,downloaded,needs_user_download,source_mined,spatial_map_heatmap_or_body_boundary,"Spatial map, heatmap, or body boundary",inferred_low_confidence,peri-trunk; near space,artifacts/paper_metadata_audit/extracted/fallback/matsuda_2021_four_directions/matsuda_2021_four_directions.fallback.txt,"source page/section(s) 2, 5, 6",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
matsuda_2021_four_directions,Matsuda et al. (2021),10.1038/s41598-021-90784-5,covered_runnable_profile,downloaded,needs_user_download,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; close; d4; far; d1,artifacts/paper_metadata_audit/extracted/fallback/matsuda_2021_four_directions/matsuda_2021_four_directions.fallback.txt,"source page/section(s) 2, 6, 7",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
matsuda_2021_four_directions,Matsuda et al. (2021),10.1038/s41598-021-90784-5,covered_runnable_profile,downloaded,needs_user_download,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,fig.; apparatus; setup; approaching; receding; looming; participant; tactile; figure; speaker; loudspeaker; schematic,artifacts/paper_metadata_audit/extracted/fallback/matsuda_2021_four_directions/matsuda_2021_four_directions.fallback.txt,"source page/section(s) 2, 7, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
matsuda_2021_four_directions,Matsuda et al. (2021),10.1038/s41598-021-90784-5,covered_runnable_profile,downloaded,needs_user_download,source_mined,model_parameter_or_fit_table,Model parameter or fit table,inferred_low_confidence,coefficient; slope; table,artifacts/paper_metadata_audit/extracted/fallback/matsuda_2021_four_directions/matsuda_2021_four_directions.fallback.txt,source page/section(s) 5,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
lerner_2021_3d_boundary,Lerner et al. (2021),10.3389/frvir.2021.644214,covered_blocked_toolkit_structure,downloaded,needs_user_download,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,reaction time; rt; distance; t3; soa; d1; d2,artifacts/paper_metadata_audit/extracted/fallback/lerner_2021_3d_boundary/lerner_2021_3d_boundary.fallback.txt,"source page/section(s) 6, 9, 11",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
lerner_2021_3d_boundary,Lerner et al. (2021),10.3389/frvir.2021.644214,covered_blocked_toolkit_structure,downloaded,needs_user_download,source_mined,pps_boundary_or_size_index,PPS boundary or size index,inferred_low_confidence,boundary; border; threshold,artifacts/paper_metadata_audit/extracted/fallback/lerner_2021_3d_boundary/lerner_2021_3d_boundary.fallback.txt,source page/section(s) 12,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
lerner_2021_3d_boundary,Lerner et al. (2021),10.3389/frvir.2021.644214,covered_blocked_toolkit_structure,downloaded,needs_user_download,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,far; close; d1,artifacts/paper_metadata_audit/extracted/fallback/lerner_2021_3d_boundary/lerner_2021_3d_boundary.fallback.txt,source page/section(s) 12,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
lerner_2021_3d_boundary,Lerner et al. (2021),10.3389/frvir.2021.644214,covered_blocked_toolkit_structure,downloaded,needs_user_download,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,figure; apparatus; setup; trajectory; tactile; source; receding; looming; participant,artifacts/paper_metadata_audit/extracted/fallback/lerner_2021_3d_boundary/lerner_2021_3d_boundary.fallback.txt,"source page/section(s) 2, 6, 7",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
