study_row_id,network_node_id,record_id,parameter_evidence_scope,target_parameter_path,value_raw,value_normalized,unit,field_status,confidence_score,confidence_label,source_type,source_file,page_or_section,evidence_note,review_attempts,protocol_lineage_id,orientation_evidence_class,provisional_implementation_hint,target_dictionary_pointer,reviewer_note,review_date
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.block_design.trial_randomization_strategy,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,blocked_or_random_order: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"blocked_or_random_order: PDF pp.16-18, Experimental Design and Procedure",coarse parents blocked_or_random_order; blocked_or_random_order:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.block_design.trial_randomization_strategy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.block_design.within_family_queue_policy,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,blocked_or_random_order: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"blocked_or_random_order: PDF pp.16-18, Experimental Design and Procedure",coarse parents blocked_or_random_order; blocked_or_random_order:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.block_design.within_family_queue_policy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.instruction_audio_identity,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.instruction_audio_identity,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.instruction_button_labels,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.instruction_button_labels,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.instruction_continue_modes,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.instruction_continue_modes,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.instruction_delay_ms,,,ms,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.instruction_delay_ms,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.instruction_slot_labels,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.instruction_slot_labels,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.instruction_slots_enabled,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.instruction_slots_enabled,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.order_preview_count,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.order_preview_count,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.part_block_membership,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.part_block_membership,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.part_count,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.part_count,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.part_labels,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.part_labels,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.participant_order_algorithm,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.participant_order_algorithm,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.participant_order_seed,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.participant_order_seed,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.participant_order_version,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.participant_order_version,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.profile_finalization.profile_finalization_policy,,,,not_covered_by_current_audit,0.91,high_confidence_extraction,manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.profile_finalization.profile_finalization_policy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.audio_interface_model,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.rendering.audio_interface_model,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.audio_output_mode,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.audio_output_mode,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.audiovisual_synchrony_policy,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,unsupported_structural_gap,target_method_validation_dictionary.csv::target.rendering.audiovisual_synchrony_policy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.body_rendering_mode,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.rendering.body_rendering_mode,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.distance_gain_policy,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.distance_gain_policy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.drr_iacc_policy,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.drr_iacc_policy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.end_spl_db,,,dB,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.end_spl_db,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.estimated_full_scale_spl_db,,,dB,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.estimated_full_scale_spl_db,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.gain_envelope_shape,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.gain_envelope_shape,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.headphones_model,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.rendering.headphones_model,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.hold_level_policy,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.hold_level_policy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.hrtf_database,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.hrtf_database,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.hrtf_filter_id,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.hrtf_filter_id,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.hrtf_subject_id,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.hrtf_subject_id,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.ild_itd_policy,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.ild_itd_policy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.instruction_offset_db,,,dB,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.instruction_offset_db,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.level_calibration_mode,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.level_calibration_mode,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.level_calibration_status,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.level_calibration_status,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.level_calibration_window_ms,,,ms,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.level_calibration_window_ms,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.level_mode,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.level_mode,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.level_setting_hardware_policy,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.level_setting_hardware_policy,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.mixed_reality_context,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.rendering.mixed_reality_context,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.mixed_reality_equivalence_boundary,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,unsupported_structural_gap,target_method_validation_dictionary.csv::target.rendering.mixed_reality_equivalence_boundary,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.near_field_compensation,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.near_field_compensation,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.peak_ceiling_dbfs,,,dBFS,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"gain_envelope: PDF pp.16-18, Experimental Design",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.peak_ceiling_dbfs,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.renderer_engine,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.renderer_engine,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.renderer_equivalence_boundary,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.renderer_equivalence_boundary,,
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,composite_requires_split,target.rendering.renderer_version,,,,composite_parent_atomic_unreviewed,0.91,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/supplements/cell_reports_medicine_2026_consciousness/cell_press_article_export_20260616.pdf,"renderer_or_apparatus: PDF pp.16-18, Experimental Design",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=cell_reports_medicine_2026_consciousness::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.rendering.renderer_version,,
